architect_id,architectJa,architectEn,slug
8160,信州大学寺内美紀子研究室＋山田建築設計室,"MIKIKO TERAUCHI AND TERALAB， YAMADA ARCHITECTS OFFICE\""",mikiko-terauchi-and-teralab-yamada-architects-office
8161,中薗哲也／ナフ・アーキテクト&デザイン，崇城大学　名和研二／なわけんジム,TETSUYA NAKAZONO / NAF ARCHITECT & DESIGN， SOJO UNIVERSITY，                  KENJI NAWA / NAWAKENJI-M,tetsuya-nakazono-naf-architect-design-sojo-university-kenji-nawa-nawakenji-m
8164,日本設計・大成建設一級建築士事務所設計共同企業体,NIHON SEKKEI・TAISEI DESIGN PLANNERS ARCHITECTS & ENGINEERS,nihon-sekkei-taisei-design-planners-architects-engineers-8164
8169,日建設計・梓設計共同企業体,NIKKEN SEKKEI,nikken-sekkei-8169
8172,日本設計・プランテック設計共同企業体,A~D BLOCKS,a-d-blocks
8174,NTTファシリティーズ　大成建設一級建築士事務所　NTT都市開発一級建築士事務所　日本水工設計,NTT FACILITIES， TAISEI DESIGN PLANNERS ARCHITECTS & ENGINEERS， NTT URBAN DEVELOPMENT， NIHON SUIKO SEKKEI,ntt-facilities-taisei-design-planners-architects-engineers-ntt-urban-development-nihon-suiko-sekkei
8175,設計・監理：日本設計　|　ランドスケープデザイン：ランドスケープ・プラス　外観（一部内観）デザイン監修　隈研吾建築都市設計事務所,KENGO KUMA&ASSOCIATESNIHONSEKKEILANDSCAPE PLUS,kengo-kuma-associatesnihonsekkeilandscape-plus
8176,HATOプロジェクト学生実行委員会　|　設計監修・指導：岩城和哉　|　基本構想指導：小島真知　木津潤平　萬代基介　尹東植,HATO PROJECT STUDENT DESIGN TEAM / TOKYO DENKI UNIVERSITY， KAZUYA IWAKI， MASATOMO KOJIMA， JUNPEI KIZU， MOTOSUKE MANDAI， DONGSIK YOON,hato-project-student-design-team-tokyo-denki-university-kazuya-iwaki-masatomo-kojima-junpei-kizu-motosuke-mandai-dongsik-yoon
8178,伊東豊雄建築設計事務所＋清水建設,TOYO ITO & ASSOCIATES， ARCHITECTS + SHIMIZU CORPORATION,toyo-ito-associates-architects-shimizu-corporation
8179,久米設計・NKSアーキテクツ・大設計,KUME SEKKEI + NKS ARCHITECTS + DAI SEKKEI,kume-sekkei-nks-architects-dai-sekkei
8180,山下設計（基本設計）　竹中工務店　|　基本計画・設計監修：立命館キャンパス計画室,RITSUMEIKAN CAMPUS PLANNING OFFICE， YAMASHITA SEKKEI， TAKENAKA CORPORATION,ritsumeikan-campus-planning-office-yamashita-sekkei-takenaka-corporation
8183,井下仁史＋前田英男／佐藤総合計画,AXS SATOW,axs-satow-8183
8185,岩崎克也・勝矢武之・田辺裕美／日建設計,KATSUYA IWASAKI， TAKEYUKI KATSUYA， HIROMI TANABE / NIKKEN SEKKEI,katsuya-iwasaki-takeyuki-katsuya-hiromi-tanabe-nikken-sekkei
8192,東京大学キャンパス計画室（千葉学）・同施設部　香山壽夫建築研究所　|　総合設備コンサルタント：,KOHYAMA ATELIER,kohyama-atelier-8192
8193,永山建築設計事務所＋小堀哲夫建築設計事務所,NAGAYAMA ARCHITECTS + TETSUO KOBORI ARCHITECTS,nagayama-architects-tetsuo-kobori-architects
8196,柏木由人＋柏木浩一／ファセット・スタジオ・ジャパン&Yoshihito Kashiwagi＋Olivia Shih／Facet Studio,YOSHIHITO KASHIWAGI + KOICHI KASHIWAGI / FACET STUDIO JAPAN & YOSHIHITO KASHIWAGI + OLIVIA SHIH / FACET STUDIO,yoshihito-kashiwagi-koichi-kashiwagi-facet-studio-japan-yoshihito-kashiwagi-olivia-shih-facet-studio
8197,三浦丈典／スターパイロッツ,TAKENORI MIURA ／ STARPILOTS,takenori-miura-starpilots
8198,日建設計／羽鳥達也,NIKKEN SEKKEI,nikken-sekkei-8198
8202,出江潤／設計事務所イズエ,IZUE ARCHITECT & ASSOCIATES,izue-architect-associates
8203,柴﨑恭秀,YASUHIDE SHIBASAKI,yasuhide-shibasaki
8206,建築プロデューサー：北川原温＋北川原温建築都市研究所　|　設計：石本建築事務所,ATSUSHI KITAGAWARA ARCHITECTS， ISHIMOTO ARCHITECTURAL & ENGINEERING FIRM,atsushi-kitagawara-architects-ishimoto-architectural-engineering-firm
8209,基本設計・監修・監理：NTTファシリティーズ　|　実施設計：大林組一級建築士事務所,NTT FACILITIES， OBAYASHI CORPORATION ARCHITECTS AND ENGINEERS,ntt-facilities-obayashi-corporation-architects-and-engineers
8211,三菱地所設計　竹中工務店,MITSUBISHI JISHO SEKKEI + TAKENAKA CORPORATION,mitsubishi-jisho-sekkei-takenaka-corporation-8211
8212,大成建設　長谷工コーポレーション,TAISEI CORPORATIONHASEKO CORPORATION,taisei-corporationhaseko-corporation
8213,土井・松岡設計共同体,KAZUHIDE DOI ARCHITECTS ／ MATSUOKA ARCHITECT OFFICE,kazuhide-doi-architects-matsuoka-architect-office
8216,企画運営：Open A＋取手アートプロジェクト＋ARCO architects,OPEN A + TORIDE ART PROJECT + ARCO ARCHITECTS,open-a-toride-art-project-arco-architects
8217,連健夫建築研究室,MURAJI TAKEO ARCHITECTURAL LABORATORY＋TSUBAME ARCHITECTS,muraji-takeo-architectural-laboratory-tsubame-architects
8218,落合正行／PEA…,PEA...,pea
8219,古谷デザイン建築設計事務所,FURUYA DESIGN ARCHITECT OFFICE,furuya-design-architect-office-8219
8220,田中昭成ケンチク事務所＋清正崇建築設計スタジオ＋なわけんジム,"TANAKA AKINARI KENCHIKU OFFICE， \""+ SEISHO TAKASHI ARCHITECTS STUDIO \""， + NAWAKENJI-M",tanaka-akinari-kenchiku-office-seisho-takashi-architects-studio-nawakenji-m
8221,鈴木淳史建築設計事務所,ATSUFUMI SUZUKI ARCHITECTS,atsufumi-suzuki-architects
8223,企画・統括設計：リビタ　|　設計：古谷デザイン建築設計事務所　南條設計室,REBITA + FURUYA DESIGN ARCHITECT OFFICE + ATELIER NANJO,rebita-furuya-design-architect-office-atelier-nanjo
8224,統括：小田急電鉄　|　設計：ブルースタジオ　大和小田急建設,BLUE STUDIO,blue-studio-8224
8225,能作淳平建築設計事務所,JUNPEI NOUSAKU ARCHITECTS,junpei-nousaku-architects-8225
8226,企画・設計：東急ハンズ＋都市再生機構　地域ブランディング　都市再生機構＋URリンケージ,TOKYU HANDS + UR,tokyu-hands-ur
8227,デザイン監修：木下庸子＋設計組織　ADH　フォーライツ　|　企画・統括：都市再生機構　|　設計：九段建築研究所　あい造園設計事務所,ADH + FOR LIGHTS,adh-for-lights
8228,デザイン監修：隈研吾建築都市設計事務所　|　企画・統括：都市再生機構　|　設計：みのべ建築設計事務所,KENGO KUMA AND ASSOCIATES,kengo-kuma-and-associates-8228
8229,長田慶太建築要素,KEITA NAGATA ARCHITECTURAL ELEMENT,keita-nagata-architectural-element
8232,EDO（Experience Design Office）,EDO（EXPERIENCE DESIGN OFFICE）,edo-experience-design-office
8233,山口市建築課+光井純アンドアソシエーツ建築設計事務所,CONSTRUCTION DIVISION OF YAMAGUCHI CITY + JUN MITSUI & ASSOCIATES ARCHITECTS,construction-division-of-yamaguchi-city-jun-mitsui-associates-architects
8234,馬場正尊＋鈴木みのり／Open A　石橋建築事務所,OPNE A,opne-a
8236,中川エリカ建築設計事務所　齋藤精一＋元木龍也／Rhizomatiks Architecture（企画）　西田司／オンデザイン（協力）,ERIKA NAKAGAWA OFFICE,erika-nakagawa-office
8238,日建設計／アール・アイ・エー／東急設計コンサルタント設計共同企業体　|　デザイン監修：コンラン&パートナーズ,JOINT VENTURE FOR ARCHITECTURAL DESIGN WORK， （NIKKEN SEKKEI / RIA / TOKYU ARCHITECTS & ENGINEERS）,joint-venture-for-architectural-design-work-nikken-sekkei-ria-tokyu-architects-engineers
8239,日建設計／亀井忠夫＋中村晃子＋土屋哲夫,TADAO KAMEI + KOKO NAKAMURA + ， TETSUO TSUCHIYA／NIKKEN SEKKEI,tadao-kamei-koko-nakamura-tetsuo-tsuchiya-nikken-sekkei
8241,内藤・小川原・尾日向設計共同企業体,NAITO OGAWARA OBINATA COLLABORATIVE DESIGN PARTNERS,naito-ogawara-obinata-collaborative-design-partners
8250,伊東豊雄建築設計事務所　竹中工務店　RSP Architects Planners & Engineers,TOYO ITO & ASSOCIATES， ARCHITECTSTAKENAKA CORPORATIONRSP ARCHITECTS PLANNERS & ENGINEERS,toyo-ito-associates-architectstakenaka-corporationrsp-architects-planners-engineers
8251,小嶋一浩＋赤松佳珠子／CAt　パシフィックコンサルタンツ,KAZUHIRO KOJIMA + KAZUKO AKAMATSU / CA,kazuhiro-kojima-kazuko-akamatsu-ca-8251
8252,N.A.S.A.設計共同体,N.A.S. ARCHITECTS JV,n-a-s-architects-jv
8253,香川貴範＋岸上純子／SPACESPACE,TAKANORI KAGAWA＋JUNKO KISHIGAMI／SPACESPACE,takanori-kagawa-junko-kishigami-spacespace
8255,SUPPOSE DESIGN OFFICE,SUPPOSE DESIGN OFFICE,suppose-design-office-8255
8256,宮崎晃吉／HAGI STUDIO,MITSUYOSHI MIYAZAKI / HAGI STUDIO,mitsuyoshi-miyazaki-hagi-studio
8259,アクティビティデザイン　NIKKEN ACTIVITY DESIGN lab　|　設計施工：三井住友建設,NIKKEN ACTIVITY DESIGN lab,nikken-activity-design-lab
8260,DORELL.GHOTMEH.TANE / ARCHITECTS,DORELL.GHOTMEH.TANE / ARCHITECTS， PARIS,dorell-ghotmeh-tane-architects-paris
8263,建築築事務所,ARCHICHI OFFICE,archichi-office
8270,光井純アンドアソシエーツ建築設計事務所（基本設計）　大成建設一級建築士事務所（実施設計）,JUN MITSUI & ASSOCIATES， TAISEI DESIGN PLANNERS ARCHITECTS & ENGINEERS,jun-mitsui-associates-taisei-design-planners-architects-engineers
8272,河副智之＋河野信＋西川昌志／日建設計,NIKKEN SEKKEI,nikken-sekkei-8272
8273,御手洗龍建築設計事務所,"RYU MITARAI & ASSOCIATES, ARCHITECTS",ryu-mitarai-associates-architects
8274,三菱地所設計　NTTファシリティーズ,MITSUBISHI JISHO SEKKEI， NTT FACILITIES,mitsubishi-jisho-sekkei-ntt-facilities
8276,佐野文彦　studio PHENOMENON,FUMIHIKO SANO STUDIO PHENOMENON， MTRL KYOTO,fumihiko-sano-studio-phenomenon-mtrl-kyoto
8277,nendo＋乃村工藝社（2・6階）　nendo＋乃村工藝社＋コクヨ（8階）,NENDO+NOMURA（2F/6F） / NENDO+NOMURA +KOKUYO （8F）,nendo-nomura-2f-6f-nendo-nomura-kokuyo-8f
8278,日本設計＋鹿島建設　松岡拓公雄／アーキテクトシップ＋スズキマコトアトリエ（外装デザイン）　スタジオタクシミズ（商業環境デザイン）　日本設計（札幌市北3条広場）,NIHON SEKKEI， KAJIMA DESIGN， ARCHITECTSHIP + SUZUKI MAKOTO ATELIER， STUDIO TAU SHIMIZU,nihon-sekkei-kajima-design-architectship-suzuki-makoto-atelier-studio-tau-shimizu
8280,日建設計（PM・デザインディレクション）　岡村製作所　チームラボ（アドバイザー）　フロート，ロフトワーク（来客エリア）　スペシャルノーマル（レストランエリア）　トーンアンドマター（役員エリア）,NIKKEN SEKKEI， OKAMURA， TEAMLAB， FLOOAT， LOFTWORK， SPECIALNORMAL， TONE&MATTER,nikken-sekkei-okamura-teamlab-flooat-loftwork-specialnormal-tone-matter
8281,日建設計　（外装）デザイン　コーン・ペダーセン・フォックス・アソシエイツ,NIKKEN SEKKEI， KOHN PEDERSEN FOX ASSOCIATES,nikken-sekkei-kohn-pedersen-fox-associates
8282,ポラテック,POLUS-TEC,polus-tec
8283,メドックス,MEDOX,medox
8286,河野泰治アトリエ,TAIJI KAWANO ARCHITECTS,taiji-kawano-architects
8287,加藤詞史／加藤建築設計事務所,KOTO ARCHITECTS AND ASSOCIATES,koto-architects-and-associates
8290,ウッドプログラムスタジオ　2015–16,WOOD PROGRAM STUDIO 2015–16,wood-program-studio-2015-16
8292,網野禎昭／法政大学建築構法研究室　河野泰治アトリエ,YOSHIAKI AMINO / BUILDING CONSTRUCTION - HOSEI UNIVERSITY， TAIJI KAWANO ARCHITECTS,yoshiaki-amino-building-construction-hosei-university-taiji-kawano-architects
8293,仲子盛進綜合環境デザイン　ナフ・アーキテクト&デザイン設計共同体,NAKAKO ARCHITECT ＆ ENVIRONMENT DESIGN， NAF ARCHITECT & DESIGN,nakako-architect-environment-design-naf-architect-design
8294,京都工芸繊維大学　TADA&SHIBUYA /　小原賢一＋深川礼子　/ ofa /　岡山理科大学建築学科　弥田俊男研究室,"Kyoto institute of technology tada&shibuya / kenichi ohara + reiko fukagawa / ofa / toshio yada laboratory, department of architecture, okayama university of science",kyoto-institute-of-technology-tada-shibuya-kenichi-ohara-reiko-fukagawa-ofa-toshio-yada-laboratory-department-of-architecture-okayama-university-of-science
8296,八木真爾＋谷口直英／佐藤総合計画　末光弘和＋末光陽子／SUEP.,AXS SATOW， HIROKAZU SUEMITSU＋YOKO SUEMITSU/SUEP.,axs-satow-hirokazu-suemitsu-yoko-suemitsu-suep
8297,伊東豊雄建築設計事務所＋柳澤潤／コンテンポラリーズ,TOYO ITO & ASSOCIATES， ARCHITECTS + JUN YANAGISAWA / CONTEMPORARIES,toyo-ito-associates-architects-jun-yanagisawa-contemporaries
8301,国土交通省中部地方整備局営繕部・山下設計,YAMASHITA SEKKEI,yamashita-sekkei-8301
8302,白井宏昌＋永井拓生＋松岡拓公雄＋滋賀県立大学,HIROMASA SHIRAI， TAKUO NAGAI， TAKEO MATSUOKA， THE UNIVERSITY OF SHIGA PREFECTURE,hiromasa-shirai-takuo-nagai-takeo-matsuoka-the-university-of-shiga-prefecture
8303,東京大学千葉学研究室，　建築東京大学千葉学研究室，　神戸大学槻橋修研究室，　建築神戸大学槻橋修研究室，　京都大学平田晃久研究室，　建築京都大学平田晃久研究室,THE UNIVERSITY OF TOKYO， CHIBA LABORATORY， CUBIC PAO,the-university-of-tokyo-chiba-laboratory-cubic-pao
8304,百枝優建築設計事務所,YU MOMOEDA ARCHITECTS,yu-momoeda-architects
8305,Eureka＋G architects studio,EUREKA + G ARCHITECTS STUDIO,eureka-g-architects-studio
8306,ルーヴィス,ROOVICE,roovice
8307,サードパーティ,THIRDPARTY,thirdparty
8308,デザインムジカ＋浅子佳英,DESIGN MUSICA＋YOSHIHIDE ASACO,design-musica-yoshihide-asaco
8311,竹中工務店　永山祐子建築設計（デザインアーキテクト）,TAKENAKA CORPORATION， YUKO NAGAYAMA & ASSOCIATES,takenaka-corporation-yuko-nagayama-associates
8312,都市計画：日建設計　|　設計：A街区　日建設計　B街区　戸田建設　エリアマネジメント　NIKKEN ACTIVITY DESIGN lab,NIKKEN SEKKEITODA CORPORATIONNIKKEN ACTIVITY DESIGN l,nikken-sekkeitoda-corporationnikken-activity-design-l
8313,神田篤宏＋佐野もも／コンマ,ATSUHIRO KODA ＋ MOMO SANO / COMMA DESIGN OFFICE,atsuhiro-koda-momo-sano-comma-design-office
8314,大室佑介アトリエ,ATELIER ICHIKU / YUSUKE OMURO,atelier-ichiku-yusuke-omuro
8317,名和晃平│SANDWICH,KOHEI NAWA | SANDWICH,kohei-nawa-sandwich
8319,慶應義塾大学SFC「アーバン・ルーラル・リデザイン」プロジェクトチーム　坂茂建築設計　小林・槇デザインワークショップ（KMDW）,KEIO UNIVERSITY SFC URBAN RURAL RE-DESIGN PROJECT TEAM,keio-university-sfc-urban-rural-re-design-project-team
8320,山設計工房（8号棟基本設計・実施設計）　遠藤剛生建築設計事務所（9，　10，　11号棟基本設計・全棟実施設計監修）　大建設計（9，　10号棟実施設計）　九段建築研究所（11号棟実施設計）,YAMA ARCHITECTS & PARTNERS， TAKAO ENDO ARCHITECT OFFICE，， DAIKEN SEKKEI， KUDAN ARCHITECTURAL INSTITUTE,yama-architects-partners-takao-endo-architect-office-daiken-sekkei-kudan-architectural-institute
8322,まちづくり研究所（基本構想･設計）　久米設計（実施設計）　戸田建設（設計協力）,MACHIZUKURI INSTITUTE， KUME SEKKEI， TODA CORPORATION,machizukuri-institute-kume-sekkei-toda-corporation
8325,入江正之＋入江高世・早稲田大学入江正之研究室＋DFI,MASAYUKI IRIE & TAKAYO IRIE + IRIE LAB. IN WASEDA UNIV. & FORM DESIGN ICHIO,masayuki-irie-takayo-irie-irie-lab-in-waseda-univ-form-design-ichio-8325
8327,伊藤博之建築設計事務所,HIROYUKI ITO ARCHITECTS,hiroyuki-ito-architects-8327
8331,馬場正尊＋大我さやか／Open A　第一建設工業,Open A,open-a-8331
8332,馬場正尊＋平岩祐季／Open A,OPEN A,open-a-8332
8333,遠藤誉央／巻組,MAKIGUMI,makigumi
8334,YTT,YTT,ytt
8335,Eureka＋MARU。architecture,EUREKA＋MARU。ARCHITECTURE,eureka-maru-architecture
8336,西田司＋岩崎修／オンデザイン＋中川エリカ,OSAMU NISHIDA+OSAMU IWASAKI/ONDESIGN+ERIKA NAKAGAWA,osamu-nishida-osamu-iwasaki-ondesign-erika-nakagawa-8336
8337,Ateliers Jean Nouvel and PTW,ATELIERS JEAN NOUVEL AND PTW,ateliers-jean-nouvel-and-ptw
8341,日本設計（車寄せ改修，制震工事監修）　KAJIMA DESIGN（制震工事）,NIHON SEKKEIKAJIMA DESIGN,nihon-sekkeikajima-design
8342,統括：三菱地所レジデンス＋メックecoライフ　|　企画・設計：馬場正尊＋平岩祐季／Open A　東京R不動産,MITSUBISHI JISHO RESIDENCE +MEC ECO LIFE， MASATAKA BABA + YUKI HIRAIWA / OPEN A， REAL TOKYO ESTATE,mitsubishi-jisho-residence-mec-eco-life-masataka-baba-yuki-hiraiwa-open-a-real-tokyo-estate
8344,三井嶺建築設計事務所,REI MITSUI ARCHITECTS,rei-mitsui-architects
8346,小澤丈夫＋宮城島崇人＋菊池規雄,TAKEO OZAWA， TAKAHITO MIYAGISHIMA， NORIO KIKUCHI,takeo-ozawa-takahito-miyagishima-norio-kikuchi
8349,基本設計・監修：香山壽夫建築研究所　|　実施設計・施工：大林・藤井・岡野・きんでん・東洋熱工業特定建設工事共同企業体,KOHYAMA ATELIER,kohyama-atelier-8349
8350,RIA・隈研吾・三四五設計共同体,RIA・KENGO KUMA・MIYOI JV,ria-kengo-kuma-miyoi-jv
8351,日建設計・NTTファシリティーズ設計共同企業体,NIKKEN SEKKEI， NTT FACILITIES,nikken-sekkei-ntt-facilities
8352,早稲田大学赤坂喜顕研究室　|　設計施工：竹中工務店,WASEDA UNIVERSITY AKASAKA YOSHIAKI LABORATORY ，  TAKENAKA CORPORATION,waseda-university-akasaka-yoshiaki-laboratory-takenaka-corporation
8353,See Visions,SEE VISIONS,see-visions
8357,日本建築家協会（JIA）宮城地域会　北上支援チーム,MIYAGI REGION， TOHOKU CHAPTER， THE JAPAN INSTITUTE OF ARCHITECTS,miyagi-region-tohoku-chapter-the-japan-institute-of-architects
